PARCEL_APN,TAXAPN,SITE_ADDR,SITE_CITY,SITE_STATE,SITE_ZIP,LATITUDE,LONGITUDE,ASSESSEE_OWNER_NAME_1,ASSESSEE_OWNER_NAME_2,ASSESSEE_MAIL_CITY,ASSESSEE_MAIL_STATE,ASSESSEE_MAIL_ZIP,VAL_ASSD_LAND,VAL_ASSD_IMPRV,VAL_ASSD,ASMT_YEAR,ASMT_RCDRS_DATE_TRANSFER,ASMT_VAL_TRANSFER,USE_CODE_MUNI_DESC,USE_CODE_MUNI,USE_CODE_STD_LPS,USE_CODE_STD_DESC_LPS,ZONING,LOT_SIZE_AREA,LOT_SIZE_AREA_UNIT,LIVING_SQFT,YR_BLT,BUILDING_SQFT,STORIES_NUMBER,UNITS_NUMBER,BEDROOMS,TOTAL_BATHS_CALCULATED,VAL_MRKT_LAND,VAL_MRKT_IMPRV,VAL_MARKET,LAST_SALE_DATE_TRANSFER,VAL_TRANSFER,JURISDICTION,H3_INT_9,vacancy_tier
11500400740000,115-0040-074-0000,ELK GROVE FLORIN RD,SACRAMENTO,CA,95829.0,38.477791,-121.372091,SOUTHGATE RECREATION & PARK DISTRICT,,SACRAMENTO,CA,95823.0,,,,2024.0,20021205.0,0.0,"MISC, UNUSABLE-SMALL",MSMALA,8009.0,"WASTE LAND, MARSH, SWAMP, SUBMERGED-VACANT LAND",RD-7,4055.0,SF,,,,,,,,,,,,,UNINCORPORATED COUNTY,617700307883261951,Tier 2: Zero Improvement
11517101120000,115-1710-112-0000,ELK GROVE FLORIN RD,SACRAMENTO,CA,95828.0,38.475408,-121.37211,SOUTHGATE RECREATION & PARK DISTRICT,,SACRAMENTO,CA,95823.0,,,,2024.0,20021205.0,0.0,"MISC, UNUSABLE-SMALL",MSMALA,8009.0,"WASTE LAND, MARSH, SWAMP, SUBMERGED-VACANT LAND",RD-7 RD-5,11599.0,SF,,,,,,,,,,,,,UNINCORPORATED COUNTY,617700307884310527,Tier 2: Zero Improvement
11517000420000,115-1700-042-0000,TIOGAWOODS DR,SACRAMENTO,CA,95828.0,38.477289,-121.372814,SOUTHGATE RECREATION & PARK DISTRICT,,SACRAMENTO,CA,95823.0,,,,2024.0,20021205.0,0.0,"MISC, UNUSABLE-SMALL",MSMALA,8009.0,"WASTE LAND, MARSH, SWAMP, SUBMERGED-VACANT LAND",RD-5,4052.0,SF,,,,,,,,,,,,,UNINCORPORATED COUNTY,617700307883261951,Tier 2: Zero Improvement
11517000430000,115-1700-043-0000,TIOGAWOODS DR,SACRAMENTO,CA,95828.0,38.477283,-121.372338,SOUTHGATE RECREATION & PARK DISTRICT,,SACRAMENTO,CA,95823.0,,,,2024.0,20021205.0,0.0,"MISC, UNUSABLE-SMALL",MSMALA,8009.0,"WASTE LAND, MARSH, SWAMP, SUBMERGED-VACANT LAND",RD-5,3119.0,SF,,,,,,,,,,,,,UNINCORPORATED COUNTY,617700307883261951,Tier 2: Zero Improvement
11506101100000,115-0610-110-0000,ELK GROVE FLORIN RD,SACRAMENTO,CA,95828.0,38.4681,-121.372056,SOUTHGATE RECREATION & PARK DISTRICT,,SACRAMENTO,CA,95823.0,,,,2024.0,19910321.0,0.0,"MISC, UNUSABLE-SMALL",MSMALA,8009.0,"WASTE LAND, MARSH, SWAMP, SUBMERGED-VACANT LAND",RD-7 RD-2,19602.0,SF,,,,,,,,,,,,,UNINCORPORATED COUNTY,617700307891388415,Tier 2: Zero Improvement
12102900880000,121-0290-088-0000,VINTAGE PARK DR,SACRAMENTO,CA,95829.0,38.465442,-121.368313,SOUTHGATE RECREATION & PARK DISTRICT,,SACRAMENTO,CA,95823.0,,,,2024.0,19890209.0,0.0,VACANT RESIDENTIAL UNDER 2 AC,IAEAAA,8001.0,RESIDENTIAL-VACANT LAND,RD-5,6895.0,SF,,,,,,,,,,,,,UNINCORPORATED COUNTY,617700307892961279,Tier 1: Coded Vacant
12103200670000,121-0320-067-0000,VINTAGE PARK DR,SACRAMENTO,CA,95829.0,38.464808,-121.364735,SOUTHGATE RECREATION & PARK DISTRICT,,SACRAMENTO,CA,95823.0,,,,2024.0,19890209.0,0.0,"MISC, UNUSABLE-SMALL",MSMALA,8009.0,"WASTE LAND, MARSH, SWAMP, SUBMERGED-VACANT LAND",RD-5,683.0,SF,,,,,,,,,,,,,UNINCORPORATED COUNTY,617700308393394175,Tier 2: Zero Improvement
12103200680000,121-0320-068-0000,VINTAGE PARK DR,SACRAMENTO,CA,95829.0,38.464797,-121.363387,SOUTHGATE RECREATION & PARK DISTRICT,,SACRAMENTO,CA,95823.0,,,,2024.0,19890209.0,0.0,"MISC, UNUSABLE-SMALL",MSMALA,8009.0,"WASTE LAND, MARSH, SWAMP, SUBMERGED-VACANT LAND",RD-5,3197.0,SF,,,,,,,,,,,,,UNINCORPORATED COUNTY,617700308393394175,Tier 2: Zero Improvement
12107100660000,121-0710-066-0000,VINTAGE PARK DR,SACRAMENTO,CA,95829.0,38.464138,-121.355808,SOUTHGATE RECREATIONAL & PARK DISTRICTS,,SACRAMENTO,CA,95823.0,,,,2024.0,,0.0,"MISC, UNUSABLE-SMALL",MSMALA,8009.0,"WASTE LAND, MARSH, SWAMP, SUBMERGED-VACANT LAND",RD-7,1579.0,SF,,,,,,,,,,,20120925.0,,UNINCORPORATED COUNTY,617700307878019071,Tier 2: Zero Improvement
12109300910000,121-0930-091-0000,WATERMAN RD,SACRAMENTO,CA,95829.0,38.474313,-121.353534,SOUTHGATE RECREATION & PARK DISTRICT,,SACRAMENTO,CA,95823.0,,,,2024.0,20020814.0,0.0,"MISC, UNUSABLE-SMALL",MSMALA,8009.0,"WASTE LAND, MARSH, SWAMP, SUBMERGED-VACANT LAND",RD-7,1454.0,SF,,,,,,,,,,,,,UNINCORPORATED COUNTY,617700307868581887,Tier 2: Zero Improvement
12109300920000,121-0930-092-0000,WATERMAN RD,SACRAMENTO,CA,95829.0,38.473232,-121.35353,SOUTHGATE RECREATION & PARK DISTRICT,,SACRAMENTO,CA,95823.0,,,,2024.0,20020814.0,0.0,"MISC, UNUSABLE-SMALL",MSMALA,8009.0,"WASTE LAND, MARSH, SWAMP, SUBMERGED-VACANT LAND",RD-7,6132.0,SF,,,,,,,,,,,,,UNINCORPORATED COUNTY,617700307868581887,Tier 2: Zero Improvement
12109201140000,121-0920-114-0000,WATERMAN RD,SACRAMENTO,CA,95829.0,38.471803,-121.353518,SOUTHGATE RECREATION & PARK DISTRICT,,SACRAMENTO,CA,95823.0,,,,2024.0,20020814.0,0.0,"MISC, UNUSABLE-SMALL",MSMALA,8009.0,"WASTE LAND, MARSH, SWAMP, SUBMERGED-VACANT LAND",RD-7,8810.0,SF,,,,,,,,,,,,,UNINCORPORATED COUNTY,617700307869630463,Tier 2: Zero Improvement
12107100670000,121-0710-067-0000,WATERMAN RD,SACRAMENTO,CA,95829.0,38.464078,-121.355445,SOUTHGATE RECREATIONAL & PARK DISTRICTS,,SACRAMENTO,CA,95823.0,,,,2024.0,,0.0,"MISC, UNUSABLE-SMALL",MSMALA,8009.0,"WASTE LAND, MARSH, SWAMP, SUBMERGED-VACANT LAND",RD-7,16500.0,SF,,,,,,,,,,,,,UNINCORPORATED COUNTY,617700307878019071,Tier 2: Zero Improvement
12112500480000,121-1250-048-0000,SCRIMSHAW WAY,SACRAMENTO,CA,95829.0,38.462869,-121.344238,SOUTHGATE RECREATION AND PARK DISTRICT,,SACRAMENTO,CA,95823.0,,,,2024.0,,0.0,"MISC, UNUSABLE-SMALL",MSMALA,8009.0,"WASTE LAND, MARSH, SWAMP, SUBMERGED-VACANT LAND",RD-5,0.0,,,,,,,,,,,,20230516.0,,UNINCORPORATED COUNTY,617700307875397631,Tier 2: Zero Improvement
12207300760000,122-0730-076-0000,BRADSHAW RD,SACRAMENTO,CA,95829.0,38.466981,-121.334549,SOUTHGATE RECREATION & PARK DISTRICT,,SACRAMENTO,CA,95823.0,,,,2024.0,20090424.0,0.0,"MISC, UNUSABLE-SMALL",MSMALA,8009.0,"WASTE LAND, MARSH, SWAMP, SUBMERGED-VACANT LAND",RD-5,2898.0,SF,,,,,,,,,,,20090424.0,,UNINCORPORATED COUNTY,617700307871727615,Tier 2: Zero Improvement
12112500490000,121-1250-049-0000,SCRIMSHAW WAY,SACRAMENTO,CA,95829.0,38.463009,-121.342778,SOUTHGATE RECREATION AND PARK DISTRICT,,SACRAMENTO,CA,95823.0,,,,2024.0,,0.0,"MISC, UNUSABLE-SMALL",MSMALA,8009.0,"WASTE LAND, MARSH, SWAMP, SUBMERGED-VACANT LAND",RD-5,0.0,,,,,,,,,,,,20230516.0,,UNINCORPORATED COUNTY,617700307867271167,Tier 2: Zero Improvement
12207300770000,122-0730-077-0000,BRADSHAW RD,SACRAMENTO,CA,95829.0,38.4659,-121.334542,SOUTHGATE RECREATION & PARK DISTRICT,,SACRAMENTO,CA,95823.0,,,,2024.0,20090424.0,0.0,"MISC, UNUSABLE-SMALL",MSMALA,8009.0,"WASTE LAND, MARSH, SWAMP, SUBMERGED-VACANT LAND",RD-5,7974.0,SF,,,,,,,,,,,20090424.0,,UNINCORPORATED COUNTY,617700307871727615,Tier 2: Zero Improvement
12207400700000,122-0740-070-0000,VINTAGE PARK DR,SACRAMENTO,CA,95829.0,38.464793,-121.334541,SOUTHGATE RECREATION & PARK DISTRICT,,SACRAMENTO,CA,95823.0,,,,2024.0,20090424.0,0.0,"MISC, UNUSABLE-SMALL",MSMALA,8009.0,"WASTE LAND, MARSH, SWAMP, SUBMERGED-VACANT LAND",RD-5,14246.0,SF,,,,,,,,,,,20090424.0,,UNINCORPORATED COUNTY,617700307879591935,Tier 2: Zero Improvement
12207400690000,122-0740-069-0000,BRADSHAW RD,SACRAMENTO,CA,95829.0,38.463779,-121.334199,SOUTHGATE RECREATION & PARK DISTRICT,,SACRAMENTO,CA,95823.0,,,,2024.0,20090424.0,0.0,"MISC, UNUSABLE-SMALL",MSMALA,8009.0,"WASTE LAND, MARSH, SWAMP, SUBMERGED-VACANT LAND",RD-4,3302.0,SF,,,,,,,,,,,,,UNINCORPORATED COUNTY,617700307879591935,Tier 2: Zero Improvement
12101200010000,121-0120-001-0000,8207 ELK GROVE FLORIN RD,SACRAMENTO,CA,95829.0,38.459623,-121.370522,SOUTHGATE REC & PARK DISTRICT,,SACRAMENTO,CA,95823.0,,,,2024.0,20101105.0,0.0,RES/SINGLE FAMILY/RURAL HOME(2-5 AC),A1D00A,1008.0,RURAL/AGRICULTURAL RESIDENCE,UR,2.4200001,AC,2246.0,1980.0,2246.0,1,,3.0,,,,,20101105.0,,UNINCORPORATED COUNTY,617700308389986303,Tier 2: Zero Improvement
12101200020000,121-0120-002-0000,8225 ELK GROVE FLORIN RD,SACRAMENTO,CA,95829.0,38.459171,-121.370529,SOUTHGATE RECREATION AND PARK DISTRICT,,SACRAMENTO,CA,95823.0,,,,2024.0,20071227.0,0.0,VACANT RESIDENTIAL (2-5 AC SITE),IAFDAA,8001.0,RESIDENTIAL-VACANT LAND,UR,2.3900001,AC,,,,,,,,,,,20071227.0,,UNINCORPORATED COUNTY,617700308389986303,Tier 1: Coded Vacant
24302830020000,243-0283-002-0000,6550 MING WAY,CITRUS HEIGHTS,CA,95610.0,38.68515,-121.273478,SUNRISE RECREATION AND PARKS DISTRICT,,CITRUS HEIGHTS,CA,95610.0,,,,2024.0,,0.0,RES/FOUR FAMILY/FOURPLEX,A4E00A,1103.0,"QUADRUPLEX (4 UNITS, ANY COMBINATION)",RD20,7167.0,SF,3576.0,1963.0,3576.0,2,,8.0,,,,,20201204.0,200000.0,UNINCORPORATED COUNTY,617700322077048831,Tier 2: Zero Improvement
26103300230000,261-0330-023-0000,MANANA WAY,FAIR OAKS,CA,95628.0,38.671692,-121.248944,FAIR OAKS RECREATION & PARK DISTRICT,,FAIR OAKS,CA,95628.0,,,,2024.0,,0.0,"MISC, UNUSABLE-SMALL",MSMALA,8009.0,"WASTE LAND, MARSH, SWAMP, SUBMERGED-VACANT LAND",RD-2,206.0,SF,,,,,,,,,,,20230404.0,,UNINCORPORATED COUNTY,617700322061320191,Tier 2: Zero Improvement
26106300840000,261-0630-084-0000,ALMOND AVE,FAIR OAKS,CA,95628.0,38.673147,-121.23978,ORANGEVALE REC & PARK DIST,,ORANGEVALE,CA,95662.0,,,,2024.0,20091202.0,0.0,"MISC, UNUSABLE-SMALL",MSMALA,8009.0,"WASTE LAND, MARSH, SWAMP, SUBMERGED-VACANT LAND",RD-4,80.0,SF,,,,,,,,,,,,,UNINCORPORATED COUNTY,617700322064990207,Tier 2: Zero Improvement
25301600780000,253-0160-078-0000,5304 ARBARDEE DR,FAIR OAKS,CA,95628.0,38.662402,-121.230059,FAIR OAKS RECREATION & PARK DISTRICT,,FAIR OAKS,CA,95628.0,,,,2024.0,20080715.0,0.0,MULTI/LOW RISE APARTMENT/1-3 STY,AE000A,1112.0,APARTMENTS (GENERIC),RD-20,19297.0,SF,,,,,,,,,,,20080715.0,,UNINCORPORATED COUNTY,617700278356410367,Tier 2: Zero Improvement
23506600770000,235-0660-077-0000,MADISON AVE,FAIR OAKS,CA,95628.0,38.66378,-121.220737,FAIR OAKS RECREATION & PARK DISTRICT,,FAIR OAKS,CA,95628.0,,,,2024.0,19940921.0,0.0,"MISC, UNUSABLE-SMALL",MSMALA,8009.0,"WASTE LAND, MARSH, SWAMP, SUBMERGED-VACANT LAND",RD-5,2178.0,SF,,,,,,,,,,,,,UNINCORPORATED COUNTY,617700278360604671,Tier 2: Zero Improvement
23506600780000,235-0660-078-0000,MADISON AVE,FAIR OAKS,CA,95628.0,38.66378,-121.218218,FAIR OAKS RECREATION & PARK DISTRICT,,FAIR OAKS,CA,95628.0,,,,2024.0,19940921.0,0.0,"MISC, UNUSABLE-SMALL",MSMALA,8009.0,"WASTE LAND, MARSH, SWAMP, SUBMERGED-VACANT LAND",RD-5 RD-4,29185.0,SF,,,,,,,,,,,19940921.0,,UNINCORPORATED COUNTY,617700278360342527,Tier 2: Zero Improvement
23501800150000,235-0180-015-0000,PHOENIX AVE,FAIR OAKS,CA,95628.0,38.660956,-121.218852,FAIR OAKS RECREATION & PARK DISTRICT,,FAIR OAKS,CA,95628.0,,,,2024.0,19890629.0,0.0,RES/SINGLE FAMILY/SUBDIVISION,A1A00A,1001.0,SINGLE FAMILY RESIDENTIAL,RD-3,41382.0,SF,,,,,,,,,,,19981105.0,,UNINCORPORATED COUNTY,617700278368468991,Tier 2: Zero Improvement
24803400870000,248-0340-087-0000,SUNSET AVE,FAIR OAKS,CA,95628.0,38.653371,-121.220581,FAIR OAKS RECREATION & PARK DISTRICT,,FAIR OAKS,CA,95628.0,,,,2024.0,19930426.0,0.0,"MISC, UNUSABLE-SMALL",MSMALA,8009.0,"WASTE LAND, MARSH, SWAMP, SUBMERGED-VACANT LAND",RD-4 RD-5,7596.0,SF,,,,,,,,,,,,,UNINCORPORATED COUNTY,617700310137962495,Tier 2: Zero Improvement
24803400880000,248-0340-088-0000,SUNSET AVE,FAIR OAKS,CA,95628.0,38.653388,-121.219283,FAIR OAKS RECREATION & PARK DISTRICT,,FAIR OAKS,CA,95628.0,,,,2024.0,19930426.0,0.0,"MISC, UNUSABLE-SMALL",MSMALA,8009.0,"WASTE LAND, MARSH, SWAMP, SUBMERGED-VACANT LAND",RD-4,1959.0,SF,,,,,,,,,,,,,UNINCORPORATED COUNTY,617700310137962495,Tier 2: Zero Improvement
24803500490000,248-0350-049-0000,SUNSET AVE,FAIR OAKS,CA,95628.0,38.653394,-121.218424,FAIR OAKS RECREATION & PARK DISTRICT,,FAIR OAKS,CA,95628.0,9.0,,9.0,2024.0,19990621.0,0.0,"MISC, UNUSABLE-SMALL",MSMALA,8009.0,"WASTE LAND, MARSH, SWAMP, SUBMERGED-VACANT LAND",RD-3,5315.0,SF,,,,,,,,,,,,,UNINCORPORATED COUNTY,617700310137962495,Tier 2: Zero Improvement
24803500560000,248-0350-056-0000,SUNSET AVE,FAIR OAKS,CA,95628.0,38.656044,-121.216508,FAIR OAKS RECREATION & PARK DISTRICT,,,,,2.0,,2.0,2024.0,,0.0,"MISC, UNUSABLE-SMALL",MSMALA,8009.0,"WASTE LAND, MARSH, SWAMP, SUBMERGED-VACANT LAND",RD-3,0.0,,,,,,,,,,,,,,UNINCORPORATED COUNTY,617700278369255423,Tier 2: Zero Improvement
24803500550000,248-0350-055-0000,SUNSET AVE,FAIR OAKS,CA,95628.0,38.653681,-121.21714,FAIR OAKS RECREATION & PARK DISTRICT,,,,,4.0,,4.0,2024.0,,0.0,VACANT RESIDENTIAL UNDER 2 AC,IAEAEA,8001.0,RESIDENTIAL-VACANT LAND,RD-3,0.0,,,,,,,,,,,,,,UNINCORPORATED COUNTY,617700278349070335,Tier 1: Coded Vacant
23504400250000,235-0440-025-0000,WINDING OAK DR,FAIR OAKS,CA,95628.0,38.658223,-121.204498,ORANGEVALE RECREATION & PARK DISTRICT,,ORANGEVALE,CA,95662.0,,,,2024.0,19851127.0,0.0,"MISC, UNUSABLE-SMALL",MSMALA,8009.0,"WASTE LAND, MARSH, SWAMP, SUBMERGED-VACANT LAND",O (PC),6.9200001,AC,,,,,,,,,,,,,UNINCORPORATED COUNTY,617700278341992447,Tier 2: Zero Improvement
24401710200000,244-0171-020-0000,7995 CALIFORNIA AVE,FAIR OAKS,CA,95628.0,38.642218,-121.269068,FAIR OAKS RECREATION & PARK DISTRICT,,FAIR OAKS,CA,95628.0,,,,2024.0,,0.0,STORE/OFFICE COMBINATION,BBB00A,2003.0,STORE/OFFICE (MIXED USE),SPA,3465.0,SF,1465.0,1950.0,1465.0,1,,,,,,,20190820.0,,UNINCORPORATED COUNTY,617700322097758207,Tier 2: Zero Improvement
24402110010000,244-0211-001-0000,4150 TEMESCAL ST,FAIR OAKS,CA,95628.0,38.641546,-121.268015,FAIR OAKS RECREATION & PARK DISTRICT,,FAIR OAKS,CA,95628.0,,,,2024.0,19920914.0,0.0,GENERAL OFFICE,CAA00A,3003.0,OFFICE BLDG (GENERAL),LC (NPA) R,12197.0,SF,,,,,,,,,,,,,UNINCORPORATED COUNTY,617700322097758207,Tier 2: Zero Improvement
5603600080000,056-0360-008-0000,11120 MOOSE RIVER CT,RANCHO CORDOVA,CA,95670.0,38.624878,-121.272568,CORDOVA RECREATION & PARK DISTRICT,,RANCHO CORDOVA,CA,95670.0,,,,2024.0,19810116.0,0.0,VACANT RES (2-5 AC SITE),IAFDFA,8001.0,RESIDENTIAL-VACANT LAND,RD 5,4.79,AC,,,,,,,,,,,,,UNINCORPORATED COUNTY,617700322602909695,Tier 1: Coded Vacant
6700200640000,067-0020-064-0000,10949 BRITTON WAY,MATHER,CA,95655.0,38.545002,-121.279151,CORDOVA RECREATION AND PARK DISTRICT,,RANCHO CORDOVA,CA,95670.0,,,,2024.0,20031201.0,0.0,VACANT RES (2-5 AC SITE),IAFAAA,8001.0,RESIDENTIAL-VACANT LAND,SPA,4.6799998,AC,,,,,,,,,,,20031201.0,,UNINCORPORATED COUNTY,617700310713630719,Tier 1: Coded Vacant
6700200600000,067-0020-060-0000,10949 BRITTON WAY,MATHER,CA,95655.0,38.545145,-121.276788,CORDOVA RECREATION & PARK DISTRICT,,RANCHO CORDOVA,CA,95670.0,,,,2024.0,20010412.0,0.0,VACANT RESIDENTIAL,IAGAAA,8001.0,RESIDENTIAL-VACANT LAND,SPA,6.8099999,AC,,,,,,,,,,,,,UNINCORPORATED COUNTY,617700310710747135,Tier 1: Coded Vacant
6705300350000,067-0530-035-0000,RANCHO CORDOVA PKWY,RANCHO CORDOVA,CA,95742.0,38.54508,-121.224374,CORDOVA PARK AND RECREATION DISTRICT,,RANCHO CORDOVA,CA,95670.0,,,,2024.0,,0.0,"MISC, UNUSABLE-SMALL",MSMALA,8009.0,"WASTE LAND, MARSH, SWAMP, SUBMERGED-VACANT LAND",RD 4 (SDSP,7273.0,SF,,,,,,,0.0,,,,20030626.0,,UNINCORPORATED COUNTY,617700310726737919,Tier 2: Zero Improvement
20310800960000,203-1080-096-0000,DIANE DR,ANTELOPE,CA,95843.0,38.718901,-121.368969,SUNRISE RECREATION & PARK DISTRICT,,CITRUS HEIGHTS,CA,95610.0,,,,2024.0,19900221.0,0.0,"MISC, UNUSABLE-SMALL",MSMALA,8009.0,"WASTE LAND, MARSH, SWAMP, SUBMERGED-VACANT LAND",RD-7,994.0,SF,,,,,,,,,,,,,UNINCORPORATED COUNTY,617700318072012799,Tier 2: Zero Improvement
21900200250000,219-0020-025-0000,ANTELOPE RD,ANTELOPE,CA,95843.0,38.703663,-121.37299,NORTH HIGHLANDS RECREATION & PARK DISTRICT,,NORTH HIGHLANDS,CA,95660.0,,,,2024.0,19770728.0,0.0,PARKING LOT,BFH00A,2036.0,PARKING LOT,O,1.86,AC,,,,,,,,,,,,,UNINCORPORATED COUNTY,617700321929986047,Tier 2: Zero Improvement
21900420280000,219-0042-028-0000,,,,,38.700025,-121.357596,NORTH HIGHLANDS RECREATION & PARK DISTRICT,,NORTH HIGHLANDS,CA,95660.0,,,,2024.0,19840517.0,0.0,VACANT RES-UNDER 100 ACRE,IADBFA,8001.0,RESIDENTIAL-VACANT LAND,RD-5,6.0,AC,,,,,,,,,,,,,UNINCORPORATED COUNTY,617700322186625023,Tier 1: Coded Vacant
24700600350000,247-0060-035-0000,,,,,38.645719,-121.297158,CARMICHAEL RECREATION & PARK DIST,,CARMICHAEL,CA,95608.0,,,,2024.0,19710609.0,0.0,VAC INDUSTRIAL-UNDER 10AC,IGABEA,8003.0,INDUSTRIAL-VACANT LAND,O,40946.0,SF,,,,,,,,,,,,,UNINCORPORATED COUNTY,617700322111651839,Tier 1: Coded Vacant
26000500020000,260-0050-002-0000,8516 FAIR OAKS BLVD,CARMICHAEL,CA,95608.0,38.63512,-121.304207,CARMICHAEL RECREATION & PARK DISTRICT,,CARMICHAEL,CA,95608.0,,,,2024.0,,0.0,RES/SINGLE FAMILY/RURAL HOME(2-5 AC),A1D00A,1008.0,RURAL/AGRICULTURAL RESIDENCE,RD-1,3.0,AC,1920.0,1955.0,1920.0,1,,3.0,,,,,,,UNINCORPORATED COUNTY,617700322616016895,Tier 2: Zero Improvement
26000500010000,260-0050-001-0000,8520 FAIR OAKS BLVD,CARMICHAEL,CA,95608.0,38.635935,-121.304215,CARMICHAEL RECREATION & PARK DIST,,CARMICHAEL,CA,95608.0,,,,2024.0,19770615.0,0.0,RES/SINGLE FAMILY/RURAL HOME(2-5 AC),A1D00A,1008.0,RURAL/AGRICULTURAL RESIDENCE,O,2.6400001,AC,1502.0,1958.0,1502.0,1,,3.0,,,,,,,UNINCORPORATED COUNTY,617700322119516159,Tier 2: Zero Improvement
26004100220000,260-0410-022-0000,FAIR OAKS BLVD,CARMICHAEL,CA,95608.0,38.635104,-121.3055,CARMICHAEL RECREATION & PARK DISTRICT,,CARMICHAEL,CA,95608.0,,,,2024.0,19941027.0,0.0,VACANT RESIDENTIAL UNDER 10 AC,IAAAAA,8001.0,RESIDENTIAL-VACANT LAND,RD-1,2.6300001,AC,,,,,,,,,,,,,UNINCORPORATED COUNTY,617700322616016895,Tier 1: Coded Vacant
26603020180000,266-0302-018-0000,TALLAC ST,SACRAMENTO,CA,95821.0,38.614477,-121.412274,FULTON EL CAMINO REC & PARK DIST,,SACRAMENTO,CA,95825.0,,,,2024.0,19740319.0,0.0,"MISC, UNUSABLE-SMALL",MSMALA,8009.0,"WASTE LAND, MARSH, SWAMP, SUBMERGED-VACANT LAND",RD-4,1742.0,SF,,,,,,,,,,,,,UNINCORPORATED COUNTY,617700322541305855,Tier 2: Zero Improvement
7219700490000,072-1970-049-0000,FROGS LEAP DR,RANCHO CORDOVA,CA,95670.0,38.579395,-121.281175,CORDOVA RECREATION & PARK DISTRICT,,RANCHO CORDOVA,CA,95670.0,,,,2024.0,20011220.0,0.0,"MISC, UNUSABLE-SMALL",MSMALA,8009.0,"WASTE LAND, MARSH, SWAMP, SUBMERGED-VACANT LAND",LD (ZSPA),1456.0,SF,,,,,,,,,,,,,UNINCORPORATED COUNTY,617700310636560383,Tier 2: Zero Improvement
7219600520000,072-1960-052-0000,FROGS LEAP DR,RANCHO CORDOVA,CA,95670.0,38.579267,-121.28101,CORDOVA RECREATION & PARK DISTRICT,,RANCHO CORDOVA,CA,95670.0,,,,2024.0,20011220.0,0.0,"MISC, UNUSABLE-SMALL",MSMALA,8009.0,"WASTE LAND, MARSH, SWAMP, SUBMERGED-VACANT LAND",LD (ZSPA),1023.0,SF,,,,,,,,,,,,,UNINCORPORATED COUNTY,617700310636560383,Tier 2: Zero Improvement
7222200710000,072-2220-071-0000,VERDECA WAY,RANCHO CORDOVA,CA,95670.0,38.576132,-121.288662,CORDOVA REC & PARK DISTRICT,,RANCHO CORDOVA,CA,95670.0,,,,2024.0,20060414.0,0.0,"MISC, UNUSABLE-SMALL",MSMALA,8009.0,"WASTE LAND, MARSH, SWAMP, SUBMERGED-VACANT LAND",O (ZSPA),1723.0,SF,,,,,,,,,,,20060414.0,,UNINCORPORATED COUNTY,617700322643279871,Tier 2: Zero Improvement
7222200720000,072-2220-072-0000,VERDECA WAY,RANCHO CORDOVA,CA,95670.0,38.576144,-121.287901,CORDOVA REC & PARK DISTRICT,,RANCHO CORDOVA,CA,95670.0,,,,2024.0,20060414.0,0.0,"MISC, UNUSABLE-SMALL",MSMALA,8009.0,"WASTE LAND, MARSH, SWAMP, SUBMERGED-VACANT LAND",O (ZSPA),3056.0,SF,,,,,,,,,,,20060414.0,,UNINCORPORATED COUNTY,617700322643279871,Tier 2: Zero Improvement
7222200730000,072-2220-073-0000,AUVERNAT DR,RANCHO CORDOVA,CA,95670.0,38.576195,-121.287283,CORDOVA REC & PARK DISTRICT,,RANCHO CORDOVA,CA,95670.0,,,,2024.0,20060414.0,0.0,"MISC, UNUSABLE-SMALL",MSMALA,8009.0,"WASTE LAND, MARSH, SWAMP, SUBMERGED-VACANT LAND",O (ZSPA),4529.0,SF,,,,,,,,,,,20060414.0,,UNINCORPORATED COUNTY,617700322643279871,Tier 2: Zero Improvement
7223600030000,072-2360-003-0000,ZINFANDER DR,RANCHO CORDOVA,CA,95670.0,38.576835,-121.278484,CORDOVA RECREATION AND PARKS DISTRICT,,RANCHO CORDOVA,CA,95670.0,,,,2024.0,20060414.0,0.0,"MISC, UNUSABLE-SMALL",MSMALA,8009.0,"WASTE LAND, MARSH, SWAMP, SUBMERGED-VACANT LAND",O (ZSPA),146.0,SF,,,,,,,,,,,20060414.0,,UNINCORPORATED COUNTY,617700310638133247,Tier 2: Zero Improvement
7225901040000,072-2590-104-0000,NOUVEAU WAY,RANCHO CORDOVA,CA,95670.0,38.57605,-121.28195,CORDOVA RECREATION & PARK DISTRICT,,RANCHO CORDOVA,CA,95670.0,,,,2024.0,,0.0,"MISC, UNUSABLE-SMALL",MSMALA,8009.0,"WASTE LAND, MARSH, SWAMP, SUBMERGED-VACANT LAND",LDC (ZSPA),1750.0,SF,,,,,,,,,,,20140317.0,,UNINCORPORATED COUNTY,617700310637871103,Tier 2: Zero Improvement
7223500450000,072-2350-045-0000,FIORE DR,RANCHO CORDOVA,CA,95670.0,38.581612,-121.274637,CORDOVA RECREATION AND PARKS DISTRICT,,RANCHO CORDOVA,CA,95670.0,127.0,,127.0,2024.0,20060414.0,0.0,"MISC, UNUSABLE-SMALL",MSMALA,8009.0,"WASTE LAND, MARSH, SWAMP, SUBMERGED-VACANT LAND",O (ZSPA),2037.0,SF,,,,,,,,,,,20060414.0,,UNINCORPORATED COUNTY,617700310641016831,Tier 2: Zero Improvement
