PARCEL_APN,TAXAPN,SITE_ADDR,SITE_CITY,SITE_STATE,SITE_ZIP,LATITUDE,LONGITUDE,ASSESSEE_OWNER_NAME_1,ASSESSEE_OWNER_NAME_2,ASSESSEE_MAIL_CITY,ASSESSEE_MAIL_STATE,ASSESSEE_MAIL_ZIP,VAL_ASSD_LAND,VAL_ASSD_IMPRV,VAL_ASSD,ASMT_YEAR,ASMT_RCDRS_DATE_TRANSFER,ASMT_VAL_TRANSFER,USE_CODE_MUNI_DESC,USE_CODE_MUNI,USE_CODE_STD_LPS,USE_CODE_STD_DESC_LPS,ZONING,LOT_SIZE_AREA,LOT_SIZE_AREA_UNIT,LIVING_SQFT,YR_BLT,BUILDING_SQFT,STORIES_NUMBER,UNITS_NUMBER,BEDROOMS,TOTAL_BATHS_CALCULATED,VAL_MRKT_LAND,VAL_MRKT_IMPRV,VAL_MARKET,LAST_SALE_DATE_TRANSFER,VAL_TRANSFER,JURISDICTION,H3_INT_9,vacancy_tier,exclusion_reason
13203000160000,132-0300-016-0000,8051 KAMMERER RD,ELK GROVE,CA,95757.0,38.373037,-121.409767,CITY OF ELK GROVE,,ELK GROVE,CA,95758.0,,,,2024.0,,0.0,RES/SINGLE FAMILY/RURAL HOME(2 AC OR LES,A1C00A,1008.0,RURAL/AGRICULTURAL RESIDENCE,SPASEPA,2.1800001,AC,1369.0,1970.0,1369.0,1,,3.0,,,,,20160915.0,155000.0,UNINCORPORATED COUNTY,617700312319262719,Tier 2: Zero Improvement,occupied_structure_missing_improvement_data
13203100080000,819-0901-151-0000,10836 RAU RD,ELK GROVE,CA,95757.0,38.363295,-121.404012,GAGE CHARLES N & CLAUDIA B,,WILTON,CA,95693.0,,,,2024.0,,0.0,MOBILE HOME/ON PRIVATE LAND/NOT MH PARK,ATC00A,1006.0,MOBILE/MANUFACTURED HOME (REGARDLESS OF LAND OWNERSHIP),,0.0,,804.0,1973.0,804.0,1,,2.0,,,,,,,UNINCORPORATED COUNTY,617700312317689855,Tier 2: Zero Improvement,occupied_structure_missing_improvement_data
12502910120000,125-0291-012-0004,9508 EMERALD PARK DR APT 4,ELK GROVE,CA,95624.0,38.405479,-121.369552,CITY OF ELK GROVE,,ELK GROVE,CA,95758.0,,,,2024.0,,0.0,RES/SINGLE FAMILY/CONDOMINIUM,A1F00A,1004.0,CONDOMINIUM UNIT (RESIDENTIAL),RD-20,1943.0,SF,924.0,1972.0,924.0,1,,2.0,,,,,20231214.0,90000.0,UNINCORPORATED COUNTY,617700308415152127,Tier 2: Zero Improvement,occupied_structure_missing_improvement_data
12502910060000,125-0291-006-0003,9532 EMERALD PARK DR APT 3,ELK GROVE,CA,95624.0,38.405475,-121.368231,CITY OF ELK GROVE,,ELK GROVE,CA,95758.0,,,,2024.0,,0.0,RES/SINGLE FAMILY/CONDOMINIUM,A1F00A,1004.0,CONDOMINIUM UNIT (RESIDENTIAL),RD-20,1966.0,SF,840.0,1972.0,840.0,2,,2.0,,,,,20231214.0,77500.0,UNINCORPORATED COUNTY,617700308412268543,Tier 2: Zero Improvement,occupied_structure_missing_improvement_data
12502530510000,125-0253-051-0000,9055 LOCUST ST # E,ELK GROVE,CA,95624.0,38.409854,-121.363942,DERR LAND PARTNER,,ELK GROVE,CA,95624.0,74909.0,,74909.0,2024.0,19950111.0,0.0,BUILDING MATERIALS,GDDA0A,6010.0,"LUMBERYARD, BUILDING MATERIALS",SPA-OT,15200.0,SF,7984.0,1936.0,7984.0,1,,,,,,,,,UNINCORPORATED COUNTY,617700308403093503,Tier 2: Zero Improvement,occupied_structure_missing_improvement_data
12502430390000,125-0243-039-0000,9108 ELK GROVE BLVD,ELK GROVE,CA,95624.0,38.408696,-121.361901,CITY OF ELK GROVE,,ELK GROVE,CA,95758.0,,,,2024.0,,0.0,PARKING LOT,BFH00A,2036.0,PARKING LOT,SPA-OT,18731.0,SF,1134.0,1910.0,1134.0,1,,,0.0,,,,20190531.0,,UNINCORPORATED COUNTY,617700308404666367,Tier 2: Zero Improvement,occupied_structure_missing_improvement_data
13404700600000,134-0470-060-0000,9112 JONELL CT,ELK GROVE,CA,95624.0,38.407017,-121.361436,CITY OF ELK GROVE,,ELK GROVE,CA,95758.0,,,,2024.0,,0.0,RES/SINGLE FAMILY/SUBDIVISION,A1A00A,1001.0,SINGLE FAMILY RESIDENTIAL,RD-5,9474.0,SF,2166.0,1984.0,2166.0,1,,5.0,,,,,20231214.0,155500.0,UNINCORPORATED COUNTY,617700308404666367,Tier 2: Zero Improvement,occupied_structure_missing_improvement_data
13403040010000,134-0304-001-0000,9200 MEADOW GROVE DR,ELK GROVE,CA,95624.0,38.404691,-121.356614,CITY OF ELK GROVE,,ELK GROVE,CA,95758.0,,,,2024.0,,0.0,RES/SINGLE FAMILY/SUBDIVISION,A1A00A,1001.0,SINGLE FAMILY RESIDENTIAL,RD-5,9260.0,SF,2788.0,1966.0,2788.0,1,,7.0,,,,,20231214.0,190000.0,UNINCORPORATED COUNTY,617700308415676415,Tier 2: Zero Improvement,occupied_structure_missing_improvement_data
20900800490000,209-0080-049-0000,7800 LICHEN DR,CITRUS HEIGHTS,CA,95621.0,38.707859,-121.312993,GRACE L LUSK REVOCABLE 2001 TRUST,,CITRUS HEIGHTS,CA,95610.0,571336.0,,571336.0,2024.0,,0.0,SERVICE STATION,BFA00A,2041.0,GAS STATION,SPA,32234.0,SF,2794.0,1987.0,2794.0,1.0,,,,,,,20141113.0,,UNINCORPORATED COUNTY,617700322202615807,Tier 2: Zero Improvement,occupied_structure_missing_improvement_data
20903300180000,209-0330-018-0000,8100 BUTTERNUT DR,CITRUS HEIGHTS,CA,95621.0,38.715759,-121.302114,SUNRISE RECREATION & PARK DISTRICT,,CITRUS HEIGHTS,CA,95610.0,,,,2024.0,19810420.0,0.0,RES/MOBILE HOME PARK,AH0004,1109.0,"MOBILE HOME PARK, TRAILER PARK",O,26180.0,SF,,,,,,,,,,,,,UNINCORPORATED COUNTY,617700322194489343,Tier 2: Zero Improvement,public_park_or_recreation_agency
20402020070000,204-0202-007-0000,7429 ANTELOPE RD,CITRUS HEIGHTS,CA,95621.0,38.707366,-121.293248,SUNRISE RECREATION & PARK DISTRICT,,CITRUS HEIGHTS,CA,95610.0,,,,2024.0,,0.0,RES/SINGLE FAMILY/NON-SUBDIVISION,A1B00A,1001.0,SINGLE FAMILY RESIDENTIAL,O,14017.0,SF,1632.0,1949.0,1632.0,1.0,,3.0,,,,,20180316.0,,UNINCORPORATED COUNTY,617700322208120831,Tier 2: Zero Improvement,public_park_or_recreation_agency
20402410010000,802-0007-005-0000,7540 AUBURN BLVD SPC 23,CITRUS HEIGHTS,CA,95610.0,38.703578,-121.289593,CALLISON EARL RONALD & PAMELA KAY,,CITRUS HEIGHTS,CA,95610.0,,,,2024.0,,0.0,MOBILE HOME/ON LEASED LAND/MH PARK,ATA00A,1006.0,MOBILE/MANUFACTURED HOME (REGARDLESS OF LAND OWNERSHIP),,0.0,,600.0,1959.0,600.0,1,,2.0,,,,,,,UNINCORPORATED COUNTY,617700278499803135,Tier 2: Zero Improvement,occupied_structure_missing_improvement_data
21106000200000,211-0600-020-0000,TWIN PARK DR,CITRUS HEIGHTS,CA,95621.0,38.69572,-121.313489,SUNRISE RECREATION & PARK DISTRICT,,CITRUS HEIGHTS,CA,95610.0,,,,2024.0,19770826.0,0.0,"MISC, UNUSABLE-SMALL",MSMALA,8009.0,"WASTE LAND, MARSH, SWAMP, SUBMERGED-VACANT LAND",RD5,570.0,SF,,,,,,,,,,,,,UNINCORPORATED COUNTY,617700322264481791,Tier 2: Zero Improvement,public_park_or_recreation_agency
21101530150000,211-0153-015-0000,7000 VERNER AVE,CITRUS HEIGHTS,CA,95621.0,38.691745,-121.324383,SUNRISE RECREATION & PARK DISTRICT,,CITRUS HEIGHTS,CA,95610.0,,,,2024.0,19820305.0,0.0,GOLF COURSE (PUBLIC),FAB00A,4028.0,GOLF COURSE,CR,15.27,AC,,,,,,,,,,,,,UNINCORPORATED COUNTY,617700322234597375,Tier 2: Zero Improvement,public_park_or_recreation_agency
21101530160000,211-0153-016-0000,VERNER AVE,CITRUS HEIGHTS,CA,95621.0,38.692778,-121.324384,SUNRISE RECREATION & PARK DISTRICT,,CITRUS HEIGHTS,CA,95610.0,,,,2024.0,19820305.0,0.0,GOLF COURSE (PUBLIC),FAB00A,4028.0,GOLF COURSE,CR,200.0,SF,,,,,,,,,,,,,UNINCORPORATED COUNTY,617700322234597375,Tier 2: Zero Improvement,public_park_or_recreation_agency
21107400010000,211-0740-001-0000,FLAMING ARROW DR,CITRUS HEIGHTS,CA,95621.0,38.690059,-121.326105,SUNRISE RECREATION & PARK DISTRICT,,CITRUS HEIGHTS,CA,95610.0,,,,2024.0,19801106.0,0.0,VACANT RESIDENTIAL UNDER 2 AC,IAEDFA,8001.0,RESIDENTIAL-VACANT LAND,SPA,3.9000001,AC,,,,,,,,,,,,,UNINCORPORATED COUNTY,617700322234597375,Tier 1: Coded Vacant,public_park_or_recreation_agency
22903900180000,229-0390-018-0000,6700 VERNER AVE,SACRAMENTO,CA,95841.0,38.686034,-121.329793,EAST LAWN SIERRA HILLS MEM PARK,,SACRAMENTO,CA,95819.0,86503.0,,86503.0,2024.0,19711012.0,0.0,CEMETERY,DFC00A,9108.0,CEMETERY (EXEMPT),SPA,4.0,AC,15922.0,1985.0,15922.0,1,,,,,,,,,UNINCORPORATED COUNTY,617700322235121663,Tier 2: Zero Improvement,occupied_structure_missing_improvement_data
21106600600000,211-0660-060-0000,,,,,38.693214,-121.313446,SUNRISE RECREATION & PARK DISTRICT,,CITRUS HEIGHTS,CA,95610.0,,,,2024.0,19771024.0,0.0,"MISC, UNUSABLE-SMALL",MSMALA,8009.0,"WASTE LAND, MARSH, SWAMP, SUBMERGED-VACANT LAND",RD5,348.0,SF,,,,,,,,,,,,,UNINCORPORATED COUNTY,617700322272346111,Tier 2: Zero Improvement,public_park_or_recreation_agency
20402200030000,204-0220-003-0000,7401 AUBURN BLVD,CITRUS HEIGHTS,CA,95610.0,38.700595,-121.292404,SYLVAN CEMETERY DIST,,CITRUS HEIGHTS,CA,95610.0,,,,2024.0,19740723.0,0.0,CEMETERY,DFC00A,9108.0,CEMETERY (EXEMPT),RD2,7.5900002,AC,73342.0,2009.0,73342.0,1,,,,,,,,,UNINCORPORATED COUNTY,617700278501113855,Tier 2: Zero Improvement,occupied_structure_missing_improvement_data
20401020190000,204-0102-019-0000,7484 KANAI AVE,CITRUS HEIGHTS,CA,95621.0,38.701184,-121.291041,SYLVAN CEMETERY DISTRICT,,CITRUS HEIGHTS,CA,95610.0,,,,2024.0,20071115.0,0.0,GENERAL OFFICE,CAA00C,3003.0,OFFICE BLDG (GENERAL),SPA,11069.0,SF,2076.0,1971.0,2076.0,1,,,0.0,,,,20071115.0,305000.0,UNINCORPORATED COUNTY,617700278500851711,Tier 2: Zero Improvement,occupied_structure_missing_improvement_data
21100200230000,211-0020-023-0000,AUBURN BLVD,CITRUS HEIGHTS,CA,95621.0,38.69981,-121.292959,SYLVAN CEMETERY DISTRICT,,CITRUS HEIGHTS,CA,95621.0,,,,2024.0,19740723.0,0.0,CEMETERY,DFC00A,9108.0,CEMETERY (EXEMPT),RD2,6.0799999,AC,,,,,,,,,,,,,UNINCORPORATED COUNTY,617700278501113855,Tier 2: Zero Improvement,inherently_active_use_parking_airport_cemetery
21100200270000,211-0020-027-0000,7401 AUBURN BLVD,CITRUS HEIGHTS,CA,95610.0,38.698958,-121.29086,SYLVAN CEMETERY DISTRICT,,CITRUS HEIGHTS,CA,95610.0,,,,2024.0,,0.0,CEMETERY,DFC00A,9108.0,CEMETERY (EXEMPT),RD2,4.5900002,AC,,,,,,,,,,,20200520.0,,UNINCORPORATED COUNTY,617700278500851711,Tier 2: Zero Improvement,inherently_active_use_parking_airport_cemetery
21101320150000,211-0132-015-0000,6657 AUBURN BLVD,CITRUS HEIGHTS,CA,95621.0,38.687114,-121.309097,ROMEO GROUP LLC,,OAKLAND,CA,94607.0,161686.0,75262.0,236948.0,2024.0,,0.0,PARKING LOT,BFH00A,2036.0,PARKING LOT,LC,18040.0,SF,1040.0,1960.0,1040.0,,,,,,,,20171218.0,3243500.0,UNINCORPORATED COUNTY,617700322269724671,Tier 3: Parking/Abandoned,occupied_structure_missing_improvement_data
26802100510000,268-0210-051-0000,,,,,38.61448,-121.394487,FULTON EL CAMINO REC & PARK DIST,,SACRAMENTO,CA,95825.0,,,,2024.0,,0.0,"MISC, UNUSABLE-SMALL",MSMALA,8009.0,"WASTE LAND, MARSH, SWAMP, SUBMERGED-VACANT LAND",RD-3,10442.0,SF,,,,,,,,,,,,,UNINCORPORATED COUNTY,617700322542354431,Tier 2: Zero Improvement,public_park_or_recreation_agency
28600110280000,286-0011-028-0000,2610 ARDEN WAY,SACRAMENTO,CA,95825.0,38.595574,-121.400819,ARDEN2600 LLC,,FOLSOM,CA,95763.0,392719.0,,392719.0,2024.0,,0.0,SERVICE STATION,BFA00A,2041.0,GAS STATION,LC AC,23520.0,SF,2739.0,1998.0,2739.0,1,,,,,,,20220314.0,,UNINCORPORATED COUNTY,617700322312716287,Tier 2: Zero Improvement,occupied_structure_missing_improvement_data
27902240050000,279-0224-005-0000,1861 WATT AVE,SACRAMENTO,CA,95825.0,38.599267,-121.38424,WILLETT LAND CO INC,,SACRAMENTO,CA,95825.0,141885.0,,141885.0,2024.0,,0.0,MULTI/LOW RISE APARTMENT/1-3 STY,AE040A,1112.0,APARTMENTS (GENERIC),RD-30,1.95,AC,35630.0,1963.0,35630.0,2,,,,,,,,,UNINCORPORATED COUNTY,617700322317172735,Tier 2: Zero Improvement,occupied_structure_missing_improvement_data
27902230170000,279-0223-017-0000,1855 WATT AVE,SACRAMENTO,CA,95825.0,38.598575,-121.383546,WILLETT LAND CO INC,,LINCOLN,CA,95648.0,324481.0,,324481.0,2024.0,,0.0,SERVICE STATION,BFA0BA,2041.0,GAS STATION,LC,38870.0,SF,1576.0,1971.0,1576.0,1,,,,,,,,,UNINCORPORATED COUNTY,617700322317172735,Tier 2: Zero Improvement,occupied_structure_missing_improvement_data
27902530170000,279-0253-017-0000,1801 WATT AVE,SACRAMENTO,CA,95825.0,38.597715,-121.383613,WILLETT LAND CO INC (1745/18) 01 WATT AVENUE LLC,,WOODLAND,CA,95695.0,1018590.0,,1018590.0,2024.0,,0.0,FAST FOOD/DRIVE-THRU,BCE00A,2013.0,FAST FOOD RESTAURANT / DRIVE-THRU,LC,31058.0,SF,2418.0,1989.0,2418.0,1,,,,,,,,,UNINCORPORATED COUNTY,617700322317172735,Tier 2: Zero Improvement,occupied_structure_missing_improvement_data
27902530240000,279-0253-024-0000,3401 ARDEN WAY,SACRAMENTO,CA,95825.0,38.59714,-121.384944,WILLETT LAND COMPANY (BOB INCORPORATED),,CITRUS HEIGHTS,CA,95611.0,500000.0,,500000.0,2024.0,20060710.0,0.0,CABANA,FGE00A,4025.0,"OUTDOOR RECREATION: BEACH, MOUNTAIN, DESERT",LC,1.21,AC,21590.0,1973.0,21590.0,1,,,,,,,20050516.0,,UNINCORPORATED COUNTY,617700322317172735,Tier 2: Zero Improvement,occupied_structure_missing_improvement_data
27902530220000,279-0253-022-0000,1735 WATT AVE,SACRAMENTO,CA,95825.0,38.597056,-121.383423,WILLETT LAND CO INC,MICHAEL & SONS,SACRAMENTO,CA,95825.0,116790.0,,116790.0,2024.0,,0.0,AUTO REPAIR GARAGE,BFC00A,2024.0,"AUTO REPAIR (& RELATED), GARAGE",LC,15464.0,SF,2304.0,1960.0,2304.0,1,,,,,,,,,UNINCORPORATED COUNTY,617700322317172735,Tier 2: Zero Improvement,occupied_structure_missing_improvement_data
27902530130000,279-0253-013-0000,3355 ARDEN WAY,SACRAMENTO,CA,95825.0,38.596217,-121.385135,WILLETT LAND CO (BRAZIL & SALERNO & GERM & BENVENUTI),,SACRAMENTO,CA,95822.0,107653.0,,107653.0,2024.0,19670824.0,0.0,SMALL RETAIL-MULTI TENANT,BAB00A,2001.0,"RETAIL STORES ( PERSONAL SERVICES, PHOTOGRAPHY, TRAVEL)",LC,19602.0,SF,7492.0,1970.0,7492.0,1,,,,,,,20050803.0,,UNINCORPORATED COUNTY,617700322296987647,Tier 2: Zero Improvement,occupied_structure_missing_improvement_data
27902530200000,279-0253-020-0000,3441 ARDEN WAY,SACRAMENTO,CA,95825.0,38.596191,-121.383856,WILLET LAND COMPANY,,SACRAMENTO,CA,95825.0,562703.0,,562703.0,2024.0,20060526.0,0.0,SAVINGS & LOAN,CDA00A,3007.0,"FINANCIAL BLDG (BANK, S&L; MTGE; LOAN; CREDIT)",LC,17947.0,SF,4011.0,1967.0,4011.0,1,,,,,,,20170731.0,,UNINCORPORATED COUNTY,617700322296987647,Tier 2: Zero Improvement,occupied_structure_missing_improvement_data
27902530230000,279-0253-023-0000,3433 ARDEN WAY,SACRAMENTO,CA,95825.0,38.596189,-121.384203,WILLETT LAND CO INC (MT WATT LLC),,SACRAMENTO,CA,95814.0,188402.0,,188402.0,2024.0,20110203.0,540000.0,GENERAL OFFICE,CAA00A,3003.0,OFFICE BLDG (GENERAL),LC,20865.0,SF,5338.0,1997.0,5338.0,,,,,,,,20100924.0,540000.0,UNINCORPORATED COUNTY,617700322296987647,Tier 2: Zero Improvement,occupied_structure_missing_improvement_data
00701230100000,007-0123-010-0000,3200 J ST,SACRAMENTO,CA,95816.0,38.571901,-121.463197,ANDREW J & MARILYN C SMOLICH REVOCABLE TRUST,,CARMICHAEL,CA,95608.0,708725.0,,708725.0,2024.0,,0.0,SMALL RETAIL-ONE TENANT,BAA00B,2001.0,"RETAIL STORES ( PERSONAL SERVICES, PHOTOGRAPHY, TRAVEL)",C-2-SPD,12800.0,SF,4800.0,1948.0,4800.0,1,,,,,,,19961226.0,,CITY OF SACRAMENTO,617700319909117951,Tier 2: Zero Improvement,occupied_structure_missing_improvement_data
00702210220000,007-0221-022-0000,1335 32ND ST,SACRAMENTO,CA,95816.0,38.568775,-121.464551,MIKACICH JOHN,,SACRAMENTO,CA,95822.0,198393.0,,198393.0,2024.0,19940401.0,0.0,RES/SINGLE FAMILY/SUBDIVISION,A1A00B,1001.0,SINGLE FAMILY RESIDENTIAL,C-1-R-SPD,5663.0,SF,589.0,1950.0,589.0,1,,1.0,,,,,19940401.0,,CITY OF SACRAMENTO,617700319969411071,Tier 2: Zero Improvement,occupied_structure_missing_improvement_data
11713200550000,117-1320-055-0000,5725 MOON CREEK WAY,ELK GROVE,CA,95758.0,38.439792,-121.436791,CITY OF ELK GROVE,,ELK GROVE,CA,95758.0,,,,2024.0,,0.0,RES/SINGLE FAMILY/SUBDIVISION,A1A00A,1001.0,SINGLE FAMILY RESIDENTIAL,RD-5,5314.0,SF,2900.0,2000.0,2900.0,2,,7.0,,,,,20231214.0,,UNINCORPORATED COUNTY,617700154573324287,Tier 2: Zero Improvement,occupied_structure_missing_improvement_data
11715800410000,117-1580-041-0000,SEASMOKE PL,ELK GROVE,CA,95758.0,38.44056,-121.416159,CALISTOGA HOMEOWNERS ASSOCIATION,,SACRAMENTO,CA,95814.0,,,,2024.0,,0.0,RES/SINGLE FAMILY/SUBDIVISION,A1A00A,1001.0,SINGLE FAMILY RESIDENTIAL,R-1A,3667.0,SF,1683.0,2018.0,1683.0,2,,4.0,,,,,,,CITY OF SACRAMENTO,617700308547272703,Tier 2: Zero Improvement,occupied_structure_missing_improvement_data
11616500610000,116-1650-061-0000,8826 SEBAGO WAY,ELK GROVE,CA,95758.0,38.43692,-121.410336,CHOHAN SANJAY,,ELK GROVE,CA,95758.0,132500.0,,132500.0,2024.0,,0.0,RES/SINGLE FAMILY/SUBDIVISION,A1A00A,1001.0,SINGLE FAMILY RESIDENTIAL,RD-6,0.0,,2529.0,,2529.0,2,,5.0,,,,,20240514.0,692500.0,UNINCORPORATED COUNTY,617700154562314239,Tier 2: Zero Improvement,occupied_structure_missing_improvement_data
11616500600000,116-1650-060-0000,8830 SEBAGO WAY,ELK GROVE,CA,95758.0,38.436771,-121.410334,D R HORTON CA2 INCORPORATED,,ROSEVILLE,CA,95661.0,132500.0,,132500.0,2024.0,,0.0,RES/SINGLE FAMILY/SUBDIVISION,A1A00A,1001.0,SINGLE FAMILY RESIDENTIAL,RD-6,0.0,,1501.0,,1501.0,1,,3.0,,,,,20240517.0,607000.0,UNINCORPORATED COUNTY,617700154562314239,Tier 2: Zero Improvement,occupied_structure_missing_improvement_data
11616500590000,116-1650-059-0000,8834 SEBAGO WAY,ELK GROVE,CA,95758.0,38.436623,-121.410333,D R HORTON CA2 INCORPORATED,,ROSEVILLE,CA,95661.0,132500.0,,132500.0,2024.0,,0.0,RES/SINGLE FAMILY/SUBDIVISION,A1A00A,1001.0,SINGLE FAMILY RESIDENTIAL,RD-6,0.0,,1825.0,,1825.0,1,,4.0,,,,,20240529.0,611500.0,UNINCORPORATED COUNTY,617700154562314239,Tier 2: Zero Improvement,occupied_structure_missing_improvement_data
11616500580000,116-1650-058-0000,8838 SEBAGO WAY,ELK GROVE,CA,95758.0,38.436475,-121.410332,D R HORTON CA2 INC,,ROSEVILLE,CA,95661.0,135150.0,,135150.0,2024.0,,0.0,RES/SINGLE FAMILY/SUBDIVISION,A1A00A,1001.0,SINGLE FAMILY RESIDENTIAL,RD-6,0.0,,2529.0,,2529.0,2,,5.0,,,,,20240628.0,673000.0,UNINCORPORATED COUNTY,617700154562314239,Tier 2: Zero Improvement,occupied_structure_missing_improvement_data
11616500790000,116-1650-079-0000,8832 STRATHAM WAY,ELK GROVE,CA,95758.0,38.436703,-121.411194,ORTEGA MIGUEL A & LAI LU,,ELK GROVE,CA,95758.0,135150.0,,135150.0,2024.0,,0.0,RES/SINGLE FAMILY/SUBDIVISION,A1A00A,1001.0,SINGLE FAMILY RESIDENTIAL,RD-6,0.0,,1501.0,2023.0,1501.0,1,,3.0,,,,,20240131.0,602000.0,UNINCORPORATED COUNTY,617700154562314239,Tier 2: Zero Improvement,occupied_structure_missing_improvement_data
11616500480000,116-1650-048-0000,8819 SEBAGO WAY,ELK GROVE,CA,95758.0,38.437218,-121.409851,D R HORTON CA2 INCORPORATED,,ROSEVILLE,CA,95661.0,132500.0,,132500.0,2024.0,,0.0,RES/SINGLE FAMILY/SUBDIVISION,A1A00A,1001.0,SINGLE FAMILY RESIDENTIAL,RD-6,0.0,,2529.0,,2529.0,2,,5.0,,,,,20240509.0,680500.0,UNINCORPORATED COUNTY,617700154562838527,Tier 2: Zero Improvement,occupied_structure_missing_improvement_data
11616500470000,116-1650-047-0000,8815 SEBAGO WAY,ELK GROVE,CA,95758.0,38.437377,-121.409853,NGUYEN SANG & CHI PHU,,ELK GROVE,CA,95758.0,132500.0,,132500.0,2024.0,,0.0,RES/SINGLE FAMILY/SUBDIVISION,A1A00A,1001.0,SINGLE FAMILY RESIDENTIAL,RD-6,0.0,,1825.0,,1825.0,1,,4.0,,,,,20240426.0,630500.0,UNINCORPORATED COUNTY,617700154562838527,Tier 2: Zero Improvement,occupied_structure_missing_improvement_data
11616500460000,116-1650-046-0000,7760 FORESTDALE WAY,ELK GROVE,CA,95758.0,38.43739,-121.40954,D R HORTON CA2 INC,,ROSEVILLE,CA,95661.0,109650.0,,109650.0,2024.0,,0.0,RES/SINGLE FAMILY/SUBDIVISION,A1A00A,1001.0,SINGLE FAMILY RESIDENTIAL,RD-10,0.0,,1567.0,,1567.0,2,,3.0,,,,,20240624.0,520000.0,UNINCORPORATED COUNTY,617700154562838527,Tier 2: Zero Improvement,occupied_structure_missing_improvement_data
11616500450000,116-1650-045-0000,7764 FORESTDALE WAY,ELK GROVE,CA,95758.0,38.437263,-121.409535,D R HORTON CA2 INC,,ROSEVILLE,CA,95661.0,109650.0,,109650.0,2024.0,,0.0,RES/SINGLE FAMILY/SUBDIVISION,A1A00A,1001.0,SINGLE FAMILY RESIDENTIAL,RD-10,0.0,,1631.0,,1631.0,2,,4.0,,,,,20240626.0,530000.0,UNINCORPORATED COUNTY,617700154562838527,Tier 2: Zero Improvement,occupied_structure_missing_improvement_data
11616500500000,116-1650-050-0000,8827 SEBAGO WAY,ELK GROVE,CA,95758.0,38.436921,-121.409837,D R HORTON CA2 INCORPORATED,,ROSEVILLE,CA,95661.0,132500.0,,132500.0,2024.0,,0.0,RES/SINGLE FAMILY/SUBDIVISION,A1A00A,1001.0,SINGLE FAMILY RESIDENTIAL,RD-6,0.0,,1825.0,,1825.0,1,,4.0,,,,,20240514.0,615000.0,UNINCORPORATED COUNTY,617700154562838527,Tier 2: Zero Improvement,occupied_structure_missing_improvement_data
11616500490000,116-1650-049-0000,8823 SEBAGO WAY,ELK GROVE,CA,95758.0,38.43707,-121.409842,D R HORTON CA2 INCORPORATED,,ROSEVILLE,CA,95661.0,132500.0,,132500.0,2024.0,,0.0,RES/SINGLE FAMILY/SUBDIVISION,A1A00A,1001.0,SINGLE FAMILY RESIDENTIAL,RD-6,0.0,,1501.0,,1501.0,1,,3.0,,,,,20240510.0,604500.0,UNINCORPORATED COUNTY,617700154562838527,Tier 2: Zero Improvement,occupied_structure_missing_improvement_data
11616500430000,116-1650-043-0000,7772 FORESTDALE WAY,ELK GROVE,CA,95758.0,38.437033,-121.409523,D R HORTON CA2 INC,,ROSEVILLE,CA,95661.0,109650.0,,109650.0,2024.0,,0.0,RES/SINGLE FAMILY/SUBDIVISION,A1A00A,1001.0,SINGLE FAMILY RESIDENTIAL,RD-10,0.0,,1631.0,,1631.0,2,,4.0,,,,,20240531.0,548500.0,UNINCORPORATED COUNTY,617700154562838527,Tier 2: Zero Improvement,occupied_structure_missing_improvement_data
11616500240000,116-1650-024-0000,7761 FORESTDALE WAY,ELK GROVE,CA,95758.0,38.437321,-121.409098,D R HORTON CA2 INC,,ROSEVILLE,CA,95661.0,109650.0,,109650.0,2024.0,,0.0,RES/SINGLE FAMILY/SUBDIVISION,A1A00A,1001.0,SINGLE FAMILY RESIDENTIAL,RD-10,0.0,,1567.0,,1567.0,2,,3.0,,,,,20240516.0,516000.0,UNINCORPORATED COUNTY,617700154562838527,Tier 2: Zero Improvement,occupied_structure_missing_improvement_data
11616500270000,116-1650-027-0000,7773 FORESTDALE WAY,ELK GROVE,CA,95758.0,38.436947,-121.409076,D R HORTON CA2 INC,,ROSEVILLE,CA,95661.0,109650.0,,109650.0,2024.0,,0.0,RES/SINGLE FAMILY/SUBDIVISION,A1A00A,1001.0,SINGLE FAMILY RESIDENTIAL,RD-10,0.0,,1631.0,,1631.0,2,,4.0,,,,,20240620.0,540000.0,UNINCORPORATED COUNTY,617700154562838527,Tier 2: Zero Improvement,occupied_structure_missing_improvement_data
11616500260000,116-1650-026-0000,7769 FORESTDALE WAY,ELK GROVE,CA,95758.0,38.43707,-121.409083,D R HORTON CA2 INC,,ROSEVILLE,CA,95661.0,109650.0,,109650.0,2024.0,,0.0,RES/SINGLE FAMILY/SUBDIVISION,A1A00A,1001.0,SINGLE FAMILY RESIDENTIAL,RD-10,0.0,,1567.0,,1567.0,2,,3.0,,,,,20240611.0,523500.0,UNINCORPORATED COUNTY,617700154562838527,Tier 2: Zero Improvement,occupied_structure_missing_improvement_data
11616500510000,116-1650-051-0000,8831 SEBAGO WAY,ELK GROVE,CA,95758.0,38.436773,-121.409835,D R HORTON CA2 INCORPORATED,,ROSEVILLE,CA,95661.0,132500.0,,132500.0,2024.0,,0.0,RES/SINGLE FAMILY/SUBDIVISION,A1A00A,1001.0,SINGLE FAMILY RESIDENTIAL,RD-6,0.0,,2529.0,,2529.0,2,,5.0,,,,,20240610.0,676500.0,UNINCORPORATED COUNTY,617700154562314239,Tier 2: Zero Improvement,occupied_structure_missing_improvement_data
